what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385131373449
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385131375704
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385131375773
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385131376767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131378639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131382985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131387940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131391201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131394272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131399808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131400521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131413593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131429138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131441837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385131451065
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1385131460061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131463373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385131463673
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1385131463677
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385131471556
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1385131471605
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385131471609
